location_name,country,temperature_celsius,apparent_temp_c,air_quality_us-epa-index,ed_score,ed_category,anomaly_score,anomaly_methods
Kyiv,Ukraine,-3.7,-3.7,2,20.387636443623585,ED_MODERATE_SAFE,1,iso_forest
Lusaka,Zambia,22.7,24.9,2,20.0,ED_MODERATE_SAFE,1,lof
Sarajevo,Bosnia and Herzegovina,-0.6,-0.6,3,20.099999999999998,ED_MODERATE_SAFE,1,iso_forest
Gaborone,Botswana,22.3,24.7,1,6.449999999999999,ED_VERY_SAFE,1,lof
Sofia,Bulgaria,-1.9,-1.9,2,13.55,ED_VERY_SAFE,1,iso_forest
N'djamena,Chad,33.3,33.3,4,67.29166666666666,ED_DANGEROUS,1,iso_forest
Beijing,China,2.2,2.2,4,32.0,ED_MODERATE_SAFE,1,iso_forest
Zagreb,Croatia,2.4,2.4,3,18.0,ED_MODERATE_SAFE,1,iso_forest
Prague,Czech Republic,-5.9,-5.9,3,34.21577974199478,ED_MODERATE_SAFE,1,iso_forest
Mbabane,Swaziland,20.2,20.2,1,0.0,ED_VERY_SAFE,1,lof
Juba,Sudan,30.0,30.0,4,53.0,ED_CAUTION,1,iso_forest
Suva,Fiji Islands,26.1,29.1,1,6.300000000000004,ED_VERY_SAFE,1,lof
Vestmannaeyjar,Iceland,7.1,7.1,1,0.0,ED_VERY_SAFE,1,iso_forest
Tokyo,Japan,5.1,5.1,1,0.23995738713110804,ED_VERY_SAFE,1,iso_forest
Astana,Kazakhstan,-8.7,-8.7,2,21.049999999999997,ED_MODERATE_SAFE,1,iso_forest
Nairobi,Kenya,27.2,27.2,2,20.599999999999998,ED_MODERATE_SAFE,1,iso_forest
Ulaanbaatar,Mongolia,-12.9,-12.9,1,20.761097827487134,ED_MODERATE_SAFE,1,iso_forest
Pyongyang,North Korea,-3.7,-3.7,2,22.71534262987977,ED_MODERATE_SAFE,1,iso_forest
Oslo,Norway,-9.7,-9.7,3,32.55,ED_MODERATE_SAFE,1,iso_forest
Aurora,Paraguay,22.0,24.6,1,0.0,ED_VERY_SAFE,1,lof
Warsaw,Poland,-2.0,-2.0,3,27.152182115812415,ED_MODERATE_SAFE,1,iso_forest
Khartoum,Sudan,30.7,30.7,4,54.39999999999999,ED_CAUTION,1,iso_forest
Seoul,South Korea,-1.6,-1.6,1,10.845016722957313,ED_VERY_SAFE,1,iso_forest
Bucharest,Romania,-2.9,-2.9,2,21.885176501573827,ED_MODERATE_SAFE,1,iso_forest
Beijing,China,2.4,2.4,4,32.56153668597899,ED_MODERATE_SAFE,1,iso_forest
Apia,Samoa,26.1,28.5,1,4.5,ED_VERY_SAFE,1,lof
Juba,Sudan,29.1,29.1,4,49.800000000000004,ED_CAUTION,1,iso_forest
Bern,Switzerland,0.2,0.2,2,8.0,ED_VERY_SAFE,1,lof
Nuku`Aloia,Tonga,26.4,29.5,1,7.5,ED_VERY_SAFE,1,lof
Kyiv,Ukraine,-5.1,-5.1,2,21.969630872219685,ED_MODERATE_SAFE,1,iso_forest
Abu Dhabi,United Arab Emirates,31.3,38.7,3,49.46666666666667,ED_CAUTION,1,lof
Montevideo,Uruguay,19.3,19.3,2,8.0,ED_VERY_SAFE,1,lof
Luanda,Angola,23.2,25.4,2,13.5,ED_VERY_SAFE,1,lof
Baku,Azerbaijan,3.4,3.4,1,1.1683024714709251,ED_VERY_SAFE,1,lof
N'djamena,Chad,33.1,33.1,4,67.35833333333333,ED_DANGEROUS,1,iso_forest
Addis Ababa,Ethiopia,23.3,23.3,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Apia,Samoa,28.2,33.5,1,17.5,ED_MODERATE_SAFE,1,lof
Suva,Fiji Islands,26.4,29.9,1,8.699999999999996,ED_VERY_SAFE,1,lof
Libreville,Gabon,29.3,33.3,1,26.26666666666666,ED_MODERATE_SAFE,1,lof
Vestmannaeyjar,Iceland,5.4,5.4,1,1.895982096416807,ED_VERY_SAFE,1,iso_forest
Astana,Kazakhstan,-7.9,-7.9,1,18.42427825964203,ED_MODERATE_SAFE,1,iso_forest
Nairobi,Kenya,26.0,26.0,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Maseru,Lesotho,17.2,17.2,1,12.0,ED_VERY_SAFE,1,lof
Ulaanbaatar,Mongolia,-11.9,-11.9,1,16.583333333333332,ED_MODERATE_SAFE,1,iso_forest
Pyongyang,North Korea,-3.8,-3.8,2,23.335468365471883,ED_MODERATE_SAFE,1,iso_forest
Aurora,Paraguay,28.5,30.5,1,10.5,ED_VERY_SAFE,1,lof
Moscow,Russia,-8.0,-8.0,4,49.3078299764256,ED_CAUTION,1,iso_forest
Bucharest,Romania,-1.9,-1.9,3,26.125934749993302,ED_MODERATE_SAFE,1,iso_forest
Kigali,Rwanda,28.1,28.1,3,33.300000000000004,ED_MODERATE_SAFE,1,lof
Riyadh,Saudi Arabia,23.1,23.1,6,57.2,ED_DANGEROUS,1,iso_forest
Moscow,Russia,1.3,1.3,5,45.85289696066575,ED_CAUTION,1,iso_forest
N'djamena,Chad,30.2,30.2,5,63.8,ED_DANGEROUS,1,iso_forest
Beijing,China,15.0,15.1,5,45.0,ED_CAUTION,1,iso_forest
Zagreb,Croatia,4.3,4.3,2,8.3,ED_VERY_SAFE,1,lof
Berlin,Germany,4.0,4.0,2,8.0,ED_VERY_SAFE,1,lof
Vestmannaeyjar,Iceland,7.1,7.1,1,0.0,ED_VERY_SAFE,1,iso_forest
Astana,Kazakhstan,-9.7,-9.7,1,19.31244641187528,ED_MODERATE_SAFE,1,iso_forest
Nairobi,Kenya,28.4,28.4,2,24.199999999999996,ED_MODERATE_SAFE,1,iso_forest
Antananarivo,Madagascar,22.0,24.5,1,9.8,ED_VERY_SAFE,1,lof
Port Louis,Mauritius,28.3,33.6,1,17.666666666666668,ED_MODERATE_SAFE,1,lof
Aurora,Paraguay,22.3,24.8,1,0.0,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,16.1,16.1,5,50.2,ED_CAUTION,1,iso_forest
Ivory,Madagascar,28.0,30.2,1,14.399999999999999,ED_VERY_SAFE,1,lof
Pretoria,South Africa,29.4,29.4,4,51.199999999999996,ED_CAUTION,1,lof
Juba,Sudan,28.8,28.8,4,46.800000000000004,ED_CAUTION,1,iso_forest
Khartoum,Sudan,32.4,32.4,4,67.19166666666666,ED_DANGEROUS,1,iso_forest
London,United Kingdom,4.1,4.1,2,8.0,ED_VERY_SAFE,1,lof
Lusaka,Zambia,19.1,19.1,2,12.5,ED_VERY_SAFE,1,lof
Dhaka,Bangladesh,33.9,33.9,5,75.12916666666666,ED_VERY_DANGEROUS,1,iso_forest
Brussels,Belgium,3.3,3.3,2,8.0,ED_VERY_SAFE,1,lof
Ivory,Madagascar,25.6,27.6,1,7.400000000000004,ED_VERY_SAFE,1,lof
Ottawa,Canada,-7.9,-7.9,1,17.208510760231228,ED_MODERATE_SAFE,1,iso_forest
N'djamena,Chad,32.0,32.0,5,69.3,ED_DANGEROUS,1,iso_forest
Ottawa,Canada,-8.8,-8.8,1,20.536419604484735,ED_MODERATE_SAFE,1,iso_forest
Dhaka,Bangladesh,32.1,32.1,5,71.22916666666667,ED_DANGEROUS,1,iso_forest
Havana,Cuba,17.2,17.2,1,0.0,ED_VERY_SAFE,1,lof
Minsk,Belarus,-1.7,-1.7,3,27.79813929688109,ED_MODERATE_SAFE,1,iso_forest
Niamey,Niger,27.2,27.2,4,39.949999999999996,ED_CAUTION,1,iso_forest
Bucharest,Romania,3.0,3.0,5,45.3,ED_CAUTION,1,iso_forest
Moscow,Russia,-1.0,-1.0,5,51.51257970413002,ED_CAUTION,1,iso_forest
Riyadh,Saudi Arabia,13.3,13.3,5,50.3,ED_CAUTION,1,iso_forest
Juba,Sudan,30.3,30.3,4,52.800000000000004,ED_CAUTION,1,iso_forest
Nuku`Aloia,Tonga,26.3,29.2,1,6.599999999999998,ED_VERY_SAFE,1,lof
Kampala,Uganda,31.4,31.4,3,43.199999999999996,ED_CAUTION,1,lof
Kabul,Afghanistan,1.3,1.3,3,18.0,ED_MODERATE_SAFE,1,lof
Canberra,Australia,27.1,28.6,1,4.800000000000004,ED_VERY_SAFE,1,lof
Dhaka,Bangladesh,31.6,31.6,5,60.900000000000006,ED_DANGEROUS,1,iso_forest
Ottawa,Canada,-6.9,-6.9,2,23.16626336748657,ED_MODERATE_SAFE,1,iso_forest
Kampala,Uganda,31.5,31.5,4,57.5,ED_DANGEROUS,1,lof
N'djamena,Chad,29.1,29.1,5,56.6,ED_DANGEROUS,1,iso_forest
Beijing,China,12.3,12.8,6,50.0,ED_CAUTION,1,iso_forest
Addis Ababa,Ethiopia,23.3,23.3,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Astana,Kazakhstan,-8.8,-8.8,1,19.264706613531263,ED_MODERATE_SAFE,1,iso_forest
Kuwait City,Kuwait,16.8,16.8,3,21.6,ED_MODERATE_SAFE,1,lof
Moscow,Russia,0.1,0.1,5,47.92476280253711,ED_CAUTION,1,iso_forest
Riyadh,Saudi Arabia,16.1,16.1,5,51.0,ED_CAUTION,1,iso_forest
Victoria,Seychelles Islands,30.0,34.8,2,39.666666666666664,ED_CAUTION,1,lof
Seoul,South Korea,11.1,11.1,4,32.0,ED_MODERATE_SAFE,1,iso_forest
Juba,Sudan,29.6,29.6,4,49.7,ED_CAUTION,1,iso_forest
Beijing,China,14.3,15.0,6,50.0,ED_CAUTION,1,iso_forest
Addis Ababa,Ethiopia,24.2,24.2,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Belgrade,Serbia,4.0,4.0,2,9.593201803074516,ED_VERY_SAFE,1,iso_forest
Beijing,China,6.3,6.3,6,50.0,ED_CAUTION,1,iso_forest
Chi Chi Khvar,Iran,-4.4,-4.4,1,10.100000000000001,ED_VERY_SAFE,1,iso_forest
Warsaw,Poland,1.2,1.2,3,22.431629051530173,ED_MODERATE_SAFE,1,iso_forest
Riyadh,Saudi Arabia,19.2,19.2,6,57.65,ED_DANGEROUS,1,iso_forest
Seoul,South Korea,7.2,7.2,4,32.0,ED_MODERATE_SAFE,1,lof
Juba,Sudan,29.9,29.9,4,51.89999999999999,ED_CAUTION,1,iso_forest
Khartoum,Sudan,30.0,30.0,4,52.2,ED_CAUTION,1,iso_forest
Ban Lom,Vietnam,34.2,34.2,2,26.66666666666667,ED_MODERATE_SAFE,1,lof
Ankara,Turkey,9.1,9.1,3,21.8,ED_MODERATE_SAFE,1,lof
Ottawa,Canada,-19.6,-19.6,2,35.40530884035637,ED_CAUTION,1,iso_forest
N'djamena,Chad,33.1,33.1,4,64.50833333333334,ED_DANGEROUS,1,iso_forest
Vestmannaeyjar,Iceland,3.4,3.4,1,5.609657330057615,ED_VERY_SAFE,1,iso_forest
Vilnius,Lithuania,0.0,0.0,2,15.305703889348838,ED_MODERATE_SAFE,1,lof
Jakarta,Indonesia,30.2,34.3,5,74.89583333333333,ED_DANGEROUS,1,iso_forest
Tehran,Iran,6.3,6.3,3,22.0,ED_MODERATE_SAFE,1,lof
Astana,Kazakhstan,-6.0,-6.0,2,25.09914926513422,ED_MODERATE_SAFE,1,iso_forest
Nairobi,Kenya,27.2,27.2,2,20.599999999999998,ED_MODERATE_SAFE,1,iso_forest
Ulaanbaatar,Mongolia,2.3,2.3,2,8.0,ED_VERY_SAFE,1,lof
Doha,Qatar,23.2,23.6,4,39.35,ED_CAUTION,1,lof
Bucharest,Romania,7.0,7.0,3,21.1,ED_MODERATE_SAFE,1,lof
Moscow,Russia,0.2,0.2,3,22.37243196068676,ED_MODERATE_SAFE,1,iso_forest
Singapore,Singapore,31.2,38.2,2,33.63333333333334,ED_MODERATE_SAFE,1,hot_but_safe
Juba,Sudan,28.8,28.8,4,47.900000000000006,ED_CAUTION,1,iso_forest
Luxembourg,Luxembourg,3.2,3.2,2,9.911117689277969,ED_VERY_SAFE,1,lof
Vaduz,Liechtenstein,3.3,3.3,1,3.0,ED_VERY_SAFE,1,lof
Vestmannaeyjar,Iceland,4.3,4.3,1,3.7000438291156534,ED_VERY_SAFE,1,iso_forest
Kampala,Uganda,29.2,29.2,4,50.599999999999994,ED_CAUTION,1,lof
Astana,Kazakhstan,-7.9,-7.9,1,17.421349571627076,ED_MODERATE_SAFE,1,iso_forest
Port Louis,Mauritius,32.3,43.2,1,44.53846153846154,ED_CAUTION,1,lof
Chi Chi Khvar,Iran,-2.5,-2.5,2,18.414796900737425,ED_MODERATE_SAFE,1,lof
Aurora,Paraguay,23.7,25.8,1,0.0,ED_VERY_SAFE,1,lof
Bucharest,Romania,3.4,3.4,4,32.0,ED_MODERATE_SAFE,1,iso_forest
Moscow,Russia,2.3,2.3,4,32.74031127512887,ED_MODERATE_SAFE,1,iso_forest
Riyadh,Saudi Arabia,19.2,19.2,6,58.1,ED_DANGEROUS,1,iso_forest
Honiara,Solomon Islands,28.4,34.1,1,18.500000000000004,ED_MODERATE_SAFE,1,lof
Colombo,Sri Lanka,32.1,46.2,2,46.7,ED_CAUTION,1,lof
Khartoum,Sudan,27.8,27.8,4,44.400000000000006,ED_CAUTION,1,iso_forest
Montevideo,Uruguay,22.0,24.5,1,0.0,ED_VERY_SAFE,1,lof
Nan,Thailand,38.2,38.2,2,33.33333333333334,ED_MODERATE_SAFE,1,hot_but_safe
Andorra La Vella,Andorra,2.2,2.2,1,2.3999999999999995,ED_VERY_SAFE,1,lof
Ngaoundere,Cameroon,31.4,31.4,4,55.599999999999994,ED_DANGEROUS,1,iso_forest
N'djamena,Chad,32.3,32.3,5,80.76249999999999,ED_VERY_DANGEROUS,1,iso_forest
Beijing,China,9.2,9.4,4,32.0,ED_MODERATE_SAFE,1,iso_forest
Addis Ababa,Ethiopia,23.1,23.1,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Suva,Fiji Islands,24.1,26.2,1,0.0,ED_VERY_SAFE,1,lof
Vestmannaeyjar,Iceland,3.1,3.1,1,5.810595739567168,ED_VERY_SAFE,1,iso_forest
Jakarta,Indonesia,30.3,33.6,6,80.26666666666667,ED_VERY_DANGEROUS,1,iso_forest
Nairobi,Kenya,26.2,26.2,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Riga,Latvia,2.2,2.2,1,1.8871362226795405,ED_VERY_SAFE,1,lof
Yangon,Myanmar,33.3,36.1,2,29.833333333333336,ED_MODERATE_SAFE,1,lof
Nan,Thailand,31.0,31.9,1,14.699999999999996,ED_VERY_SAFE,1,lof
Kuwait City,Kuwait,12.3,12.3,3,22.6,ED_MODERATE_SAFE,1,lof
Lusaka,Zambia,21.0,21.0,2,18.2,ED_MODERATE_SAFE,1,lof
Pyongyang,North Korea,-3.4,-3.4,2,22.68041988863702,ED_MODERATE_SAFE,1,iso_forest
National,Bolivia,22.2,24.8,1,0.0,ED_VERY_SAFE,1,lof
Manila,Philippines,30.3,34.6,2,27.333333333333336,ED_MODERATE_SAFE,1,lof
Riyadh,Saudi Arabia,20.4,20.4,6,57.2,ED_DANGEROUS,1,iso_forest
Singapore,Singapore,25.4,27.1,2,8.300000000000004,ED_VERY_SAFE,1,lof
Seoul,South Korea,-1.7,-1.7,2,19.287221473123452,ED_MODERATE_SAFE,1,iso_forest
Juba,Sudan,30.8,30.8,4,55.2,ED_DANGEROUS,1,iso_forest
Ankara,Turkey,-2.9,-2.9,2,21.204882737470637,ED_MODERATE_SAFE,1,iso_forest
Ashgabat,Turkmenistan,1.3,1.3,1,5.588593732265489,ED_VERY_SAFE,1,lof
Kyiv,Ukraine,-2.8,-2.8,3,25.73084833900966,ED_MODERATE_SAFE,1,iso_forest
Harare,Zimbabwe,22.0,24.5,1,9.0,ED_VERY_SAFE,1,lof
Ulaanbaatar,Mongolia,-5.0,-5.0,2,19.73019263049039,ED_MODERATE_SAFE,1,iso_forest
Buenos Aires,Argentina,27.2,27.3,1,0.9000000000000021,ED_VERY_SAFE,1,lof
Minsk,Belarus,0.1,0.1,3,20.742351102378016,ED_MODERATE_SAFE,1,iso_forest
Bandar Seri Begawan,Brunei Darussalam,30.3,39.7,2,35.83333333333334,ED_CAUTION,1,lof
Sofia,Bulgaria,0.2,0.2,3,18.0,ED_MODERATE_SAFE,1,iso_forest
Ngaoundere,Cameroon,20.3,20.3,4,42.2,ED_CAUTION,1,lof
N'djamena,Chad,34.1,34.1,4,66.925,ED_DANGEROUS,1,iso_forest
Beijing,China,8.2,8.2,4,32.0,ED_MODERATE_SAFE,1,iso_forest
Zagreb,Croatia,5.1,5.1,4,32.0,ED_MODERATE_SAFE,1,iso_forest
Nicosia,Cyprus,8.2,8.2,1,3.5,ED_VERY_SAFE,1,iso_forest
Tehran,Iran,6.3,6.3,2,11.5,ED_VERY_SAFE,1,lof
Yaren,Turkey,1.3,1.3,2,16.2097526133635,ED_MODERATE_SAFE,1,iso_forest
Chi Chi Khvar,Iran,-4.5,-4.5,1,19.38161150145114,ED_MODERATE_SAFE,1,iso_forest
Nairobi,Kenya,25.2,25.2,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Yerevan,Armenia,-2.8,-2.8,1,12.25781532177254,ED_VERY_SAFE,1,lof
Bratislava,Slovakia,3.2,3.2,2,11.010143490246003,ED_VERY_SAFE,1,iso_forest
Ljubljana,Slovenia,3.1,3.1,4,32.0,ED_MODERATE_SAFE,1,iso_forest
Mogadishu,Somalia,31.4,36.6,2,42.66666666666667,ED_CAUTION,1,lof
Seoul,South Korea,-0.9,-0.9,2,16.112243243350946,ED_MODERATE_SAFE,1,iso_forest
Juba,Sudan,29.3,29.3,4,50.300000000000004,ED_CAUTION,1,iso_forest
Khartoum,Sudan,28.6,28.6,4,48.7,ED_CAUTION,1,iso_forest
Ankara,Turkey,-2.8,-2.8,1,12.959243888829334,ED_VERY_SAFE,1,iso_forest
Funafuti,Tuvalu,29.3,34.5,2,27.166666666666668,ED_MODERATE_SAFE,1,lof
Kyiv,Ukraine,-5.5,-5.5,3,30.593470064603455,ED_MODERATE_SAFE,1,iso_forest
Lusaka,Zambia,21.6,21.6,2,18.8,ED_MODERATE_SAFE,1,lof
Baku,Azerbaijan,-0.7,-0.7,1,11.873380137831193,ED_VERY_SAFE,1,iso_forest
Nouakchott,Mauritania,21.8,21.8,4,34.7,ED_MODERATE_SAFE,1,iso_forest
Minsk,Belarus,-2.7,-2.7,2,18.966559701168343,ED_MODERATE_SAFE,1,iso_forest
Sofia,Bulgaria,-0.9,-0.9,3,21.150000000000002,ED_MODERATE_SAFE,1,iso_forest
N'djamena,Chad,34.1,34.1,4,67.075,ED_DANGEROUS,1,iso_forest
Bogot,Bulgaria,-3.3,-3.3,3,25.65,ED_MODERATE_SAFE,1,iso_forest
Nicosia,Cyprus,7.1,7.1,1,3.4,ED_VERY_SAFE,1,iso_forest
Tehran,Iran,10.0,10.0,2,11.2,ED_VERY_SAFE,1,lof
Amman,Jordan,4.0,4.0,1,5.361251786396915,ED_VERY_SAFE,1,lof
Nairobi,Kenya,26.0,26.0,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Nan,Thailand,34.2,37.7,2,32.50000000000001,ED_MODERATE_SAFE,1,lof
Vilnius,Lithuania,-2.9,-2.9,2,20.018764225991816,ED_MODERATE_SAFE,1,iso_forest
Nairobi,Kenya,28.1,28.1,2,23.300000000000004,ED_MODERATE_SAFE,1,iso_forest
Riga,Latvia,-1.9,-1.9,3,27.22637805784926,ED_MODERATE_SAFE,1,iso_forest
Beirut,Lebanon,7.4,7.4,2,11.6,ED_VERY_SAFE,1,lof
Kabul,Afghanistan,1.5,1.5,2,8.0,ED_VERY_SAFE,1,lof
Yangon,Myanmar,33.4,40.9,2,37.83333333333333,ED_CAUTION,1,lof
Bucharest,Romania,2.4,2.4,4,33.8,ED_MODERATE_SAFE,1,iso_forest
Moscow,Russia,-1.9,-1.9,5,47.85,ED_CAUTION,1,iso_forest
Ljubljana,Slovenia,8.3,8.4,4,32.0,ED_MODERATE_SAFE,1,lof
Juba,Sudan,29.3,29.3,5,62.10000000000001,ED_DANGEROUS,1,iso_forest
Colombo,Sri Lanka,33.2,44.3,2,43.30769230769231,ED_CAUTION,1,lof
Khartoum,Sudan,30.1,30.1,4,52.400000000000006,ED_CAUTION,1,iso_forest
Kyiv,Ukraine,-3.0,-3.0,3,22.5,ED_MODERATE_SAFE,1,iso_forest
Port Vila,Vanuatu,27.1,31.7,1,14.099999999999998,ED_VERY_SAFE,1,lof
Lusaka,Zambia,24.1,25.8,1,8.25,ED_VERY_SAFE,1,lof
Buenos Aires,Argentina,21.3,21.3,1,0.0,ED_VERY_SAFE,1,lof
Nan,Thailand,27.0,29.9,1,8.699999999999996,ED_VERY_SAFE,1,lof
Baku,Azerbaijan,2.2,2.2,1,6.378016173886547,ED_VERY_SAFE,1,iso_forest
Sofia,Bulgaria,3.2,3.2,3,18.9,ED_MODERATE_SAFE,1,lof
Phnom Penh,Cambodia,32.3,32.3,1,15.499999999999995,ED_MODERATE_SAFE,1,lof
N'djamena,Chad,30.3,30.3,6,67.7,ED_DANGEROUS,1,iso_forest
Beijing,China,10.3,10.6,5,45.0,ED_CAUTION,1,iso_forest
Moroni,Comoros,30.0,33.0,2,36.66666666666667,ED_CAUTION,1,lof
Conakry,Guinea,24.2,25.8,4,35.8,ED_CAUTION,1,lof
Vestmannaeyjar,Iceland,0.2,0.2,1,8.83014241924925,ED_VERY_SAFE,1,iso_forest
Tehran,Iran,4.2,4.2,2,10.100000000000001,ED_VERY_SAFE,1,lof
Baghdad,Iraq,12.3,12.3,3,22.0,ED_MODERATE_SAFE,1,lof
Podgorica,Montenegro,10.4,10.4,2,9.8,ED_VERY_SAFE,1,lof
Nan,Thailand,23.2,25.0,2,8.0,ED_VERY_SAFE,1,lof
Nairobi,Kenya,25.2,25.2,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Tehran,Iran,1.2,1.2,2,16.397563018018687,ED_MODERATE_SAFE,1,iso_forest
Valletta,Malta,16.1,16.1,1,2.3999999999999995,ED_VERY_SAFE,1,lof
Ulaanbaatar,Mongolia,-8.8,-8.8,1,13.200000000000001,ED_VERY_SAFE,1,iso_forest
Pyongyang,North Korea,-2.2,-2.2,2,11.3,ED_VERY_SAFE,1,iso_forest
Manila,Philippines,30.2,35.0,1,20.0,ED_MODERATE_SAFE,1,lof
Warsaw,Poland,7.2,7.2,5,45.0,ED_CAUTION,1,iso_forest
Moscow,Russia,-4.9,-4.9,5,59.56706243478792,ED_DANGEROUS,1,iso_forest
Riyadh,Saudi Arabia,17.0,17.0,6,54.8,ED_CAUTION,1,iso_forest
Singapore,Singapore,31.0,38.4,2,33.666666666666664,ED_MODERATE_SAFE,1,hot_but_safe
Juba,Sudan,30.3,30.3,4,53.2,ED_CAUTION,1,iso_forest
Khartoum,Sudan,30.2,30.2,4,52.49999999999999,ED_CAUTION,1,iso_forest
Ankara,Turkey,-3.0,-3.0,2,18.174882631191156,ED_MODERATE_SAFE,1,iso_forest
Kyiv,Ukraine,-1.6,-1.6,3,20.4,ED_MODERATE_SAFE,1,iso_forest
Lusaka,Zambia,24.8,26.5,2,20.0,ED_MODERATE_SAFE,1,lof
Nassau,Bahamas,22.4,24.7,1,0.0,ED_VERY_SAFE,1,lof
Ouagadougou,Burkina Faso,25.1,25.1,5,51.3,ED_CAUTION,1,iso_forest
Ngaoundere,Cameroon,29.1,29.1,4,49.400000000000006,ED_CAUTION,1,lof
N'djamena,Chad,35.5,35.5,5,85.14583333333334,ED_VERY_DANGEROUS,1,iso_forest
Beijing,China,9.1,9.1,4,32.0,ED_MODERATE_SAFE,1,iso_forest
Bogot,Bulgaria,1.6,1.6,4,32.0,ED_MODERATE_SAFE,1,iso_forest
Addis Ababa,Ethiopia,22.4,22.9,2,20.0,ED_MODERATE_SAFE,1,iso_forest
Vestmannaeyjar,Iceland,0.4,0.4,1,9.386136067965067,ED_VERY_SAFE,1,iso_forest
Prague,Czech Republic,10.2,10.2,3,18.0,ED_MODERATE_SAFE,1,lof
Addis Ababa,Ethiopia,21.1,21.1,2,20.0,ED_MODERATE_SAFE,1,lof
Valletta,Malta,21.2,21.2,1,0.0,ED_VERY_SAFE,1,lof
Quito,Ecuador,9.1,9.1,1,0.0,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,36.3,36.3,6,96.16666666666666,ED_VERY_DANGEROUS,1,iso_forest
Juba,Sudan,35.8,35.8,3,50.53333333333333,ED_CAUTION,1,iso_forest
Khartoum,Sudan,38.2,38.2,2,45.33333333333334,ED_CAUTION,1,iso_forest
Abu Dhabi,United Arab Emirates,41.1,43.1,3,62.22307692307693,ED_DANGEROUS,1,iso_forest
Baku,Azerbaijan,18.1,18.1,2,16.25,ED_MODERATE_SAFE,1,lof
Manama,Bahrain,35.4,44.6,4,85.97884615384616,ED_VERY_DANGEROUS,1,iso_forest
Phnom Penh,Cambodia,35.4,38.2,2,33.33333333333334,ED_MODERATE_SAFE,1,hot_but_safe
N'djamena,Chad,35.1,35.1,4,67.69166666666666,ED_DANGEROUS,1,iso_forest
Santiago,Chile,5.1,5.1,5,45.0,ED_CAUTION,1,iso_forest
Nicosia,Cyprus,19.3,19.3,1,8.850000000000001,ED_VERY_SAFE,1,lof
Malabo,Equatorial Guinea,31.3,39.9,1,34.766666666666666,ED_MODERATE_SAFE,1,hot_but_safe
Islamabad,Pakistan,37.0,37.0,4,72.20833333333334,ED_DANGEROUS,1,iso_forest
New Delhi,India,27.3,27.3,5,51.10000000000001,ED_CAUTION,1,lof
Jakarta,Indonesia,31.8,36.1,5,77.89583333333334,ED_VERY_DANGEROUS,1,iso_forest
Baghdad,Iraq,37.0,37.0,4,73.15833333333333,ED_DANGEROUS,1,iso_forest
Kuwait City,Kuwait,38.9,42.9,4,83.41730769230769,ED_VERY_DANGEROUS,1,iso_forest
Nan,Thailand,36.4,43.1,2,40.42307692307693,ED_CAUTION,1,lof
Yangon,Myanmar,26.3,26.3,2,11.7,ED_VERY_SAFE,1,lof
Windhoek,Namibia,14.2,14.2,1,5.8,ED_VERY_SAFE,1,lof
Oslo,Norway,12.0,12.0,1,1.8000000000000003,ED_VERY_SAFE,1,lof
Muscat,Oman,41.2,44.6,2,53.65384615384615,ED_CAUTION,1,iso_forest
Islamabad,Pakistan,34.7,34.7,5,81.4625,ED_VERY_DANGEROUS,1,iso_forest
Doha,Qatar,40.3,41.5,3,59.87692307692308,ED_DANGEROUS,1,iso_forest
Niamey,Niger,30.3,30.9,4,44.599999999999994,ED_CAUTION,1,lof
Moscow,Russia,3.2,3.2,2,12.735720194277889,ED_VERY_SAFE,1,lof
Victoria,Seychelles Islands,33.4,46.0,1,47.76923076923077,ED_CAUTION,1,lof
Banjul,Gambia,22.1,24.6,2,8.0,ED_VERY_SAFE,1,lof
Bissau,Guinea-Bissau,23.3,25.2,2,8.0,ED_VERY_SAFE,1,lof
New Delhi,India,36.3,36.3,5,84.02916666666665,ED_VERY_DANGEROUS,1,iso_forest
Jakarta,Indonesia,31.2,34.7,6,85.4,ED_VERY_DANGEROUS,1,iso_forest
Astana,Kazakhstan,10.4,10.4,1,5.7,ED_VERY_SAFE,1,lof
Port Louis,Mauritius,26.0,28.1,1,8.400000000000004,ED_VERY_SAFE,1,lof
Chi Chi Khvar,Iran,21.5,21.5,3,28.9,ED_MODERATE_SAFE,1,lof
Wellington,New Zealand,14.0,14.0,1,0.0,ED_VERY_SAFE,1,iso_forest
Airai,Palau,27.3,30.3,1,10.200000000000003,ED_VERY_SAFE,1,lof
Riyadh,Saudi Arabia,34.2,34.2,4,70.59166666666667,ED_DANGEROUS,1,iso_forest
Colombo,Sri Lanka,30.2,35.9,1,29.45,ED_MODERATE_SAFE,1,lof
Wellington,New Zealand,11.3,11.3,1,0.0,ED_VERY_SAFE,1,iso_forest
