location_name,country,latitude,longitude,temperature_celsius,humidity,wind_kph,uv_index,apparent_temp_c,pressure_mb,air_quality_us-epa-index,air_quality_PM2.5,ed_score,ed_category,anomaly_score,anomaly_sources,is_anomaly
Kuala Lumpur,Malaysia,3.1667,101.7,31.4,71,5.8,1.7,43.0,1008.0,4,91.39,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Valletta,Malta,35.8997,14.5147,20.2,68,48.6,3.8,20.2,1009.0,3,41.07,38.13969849246231,ED_CAUTION,2,"stat_wind_kph, ml_isolated_forest",True
Doha,Qatar,25.2867,51.5333,21.3,38,29.5,3.8,21.3,1015.0,4,109.705,61.013540569020016,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Islamabad,Pakistan,33.7,73.1667,20.1,13,12.2,0.8,20.1,1016.0,4,120.25,55.546891464699684,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,26.1,20,10.4,8.7,26.1,1020.0,4,142.635,67.954531085353,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Skopje,Macedonia,42.0,21.4333,1.0,75,3.6,2.0,1.0,1035.0,4,96.385,54.79246575342466,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bucharest,Romania,44.4333,26.1,5.2,48,16.6,1.2,5.2,1036.0,4,78.995,54.2427291886196,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Seoul,South Korea,37.5664,126.9997,4.3,52,17.6,0.1,4.3,1024.0,4,78.625,54.23103266596417,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Skopje,Macedonia,42.0,21.4333,6.4,61,3.6,1.5,6.4,1039.0,4,68.45,53.90937829293994,ED_CAUTION,2,"stat_pressure_mb, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,25.2,5,9.7,0.3,25.2,1000.0,4,136.53,58.06153846153846,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuala Lumpur,Malaysia,3.1667,101.7,29.0,75,4.7,1.0,36.0,1010.0,4,90.465,99.2719880576045,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Pretoria,South Africa,-25.7469,28.188,25.3,51,4.0,9.5,25.3,1024.0,4,108.965,65.69014752370916,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Paris,France,48.8667,2.3333,4.4,100,5.0,0.2,4.4,1035.0,4,97.495,54.82755532139094,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Colombo,Sri Lanka,6.9319,79.8478,32.2,71,19.4,4.3,40.3,1011.0,4,82.88,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Khartoum,Sudan,15.5881,32.5342,25.1,10,32.0,11.8,25.1,1017.0,4,125.43,69.71064278187566,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bangkok,Thailand,13.75,100.5167,33.2,36,5.4,1.5,33.2,1011.0,4,116.365,95.4240779768177,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Ban Lom,Vietnam,21.1333,104.7,31.4,26,7.2,1.7,31.4,1012.0,4,85.1,90.63572181243413,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Zagreb,Croatia,45.8,16.0,-1.8,93,3.6,0.5,-1.8,1028.0,4,90.28,57.29947312961012,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,3.3,13,6.8,0.0,3.3,1029.0,4,146.89,56.38904109589041,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Phnom Penh,Cambodia,11.55,104.9167,34.3,44,7.6,1.9,34.3,1008.0,4,95.46,96.59655778011941,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Sofia,Bulgaria,42.6833,23.3167,-1.6,74,3.6,1.1,-1.6,1023.0,4,87.69,56.91759747102213,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Sarajevo,Bosnia and Herzegovina,43.85,18.3833,-3.0,74,4.7,1.0,-3.0,1025.0,4,79.365,58.754425711275026,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,16.3,25,31.0,2.1,16.3,1020.0,4,117.105,57.74747102212855,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,30.1,75,19.1,2.0,32.8,1007.0,4,81.215,93.6462416578855,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Tokyo,Japan,35.6895,139.6917,15.1,77,30.2,0.0,15.1,1009.0,4,81.03,54.30706006322445,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,22.6,21,27.4,8.7,23.3,1019.0,4,115.07,67.08314014752371,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Porto-Novo,Benin,6.4833,2.6167,31.4,71,8.3,4.9,35.0,1010.0,4,77.885,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Nouakchott,Mauritania,18.0864,-15.9753,21.5,36,26.3,1.6,21.5,1014.0,4,149.85,58.48261327713382,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Yangon,Myanmar,16.7833,96.1667,36.1,53,23.0,1.1,36.6,1009.0,4,77.7,99.86845802599228,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Niamey,Niger,13.5167,2.1167,33.8,11,31.0,4.2,33.8,1012.0,4,66.97,100.0,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Seoul,South Korea,37.5664,126.9997,2.1,60,13.3,0.0,2.1,1025.0,4,132.645,58.21426775249728,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Pretoria,South Africa,-25.7469,28.188,27.4,45,3.6,10.1,27.4,1024.0,4,87.135,66.80005268703898,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Pyongyang,North Korea,39.0194,125.7547,-2.5,37,20.2,0.0,-2.5,1026.0,4,90.465,67.24825306015869,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,23.8,12,28.4,12.2,23.8,1018.0,4,104.525,69.04978925184405,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Nan,Thailand,18.7833,100.7833,34.2,32,3.6,1.9,34.2,1012.0,4,104.895,96.72815244116615,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuwait City,Kuwait,29.3667,47.96,21.7,47,21.2,7.8,21.7,1014.0,4,129.13,66.52760800842992,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
New Delhi,India,28.6,77.2,30.2,31,8.3,3.0,30.2,1013.0,4,120.99,93.17028451001053,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuala Lumpur,Malaysia,3.1667,101.7,27.1,89,4.0,1.8,30.1,1008.0,4,95.83,87.07492096944152,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
N'djamena,Chad,12.1131,15.0492,39.4,8,28.4,7.9,39.4,1012.0,3,50.69,91.24982202680067,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Tokyo,Japan,35.6895,139.6917,5.1,38,24.8,0.0,5.1,1019.0,4,117.105,55.44747102212855,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
New Delhi,India,28.6,77.2,32.2,18,8.6,2.7,32.2,1014.0,4,90.65,97.04450298559888,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Jakarta,Indonesia,-6.2146,106.8451,30.1,66,22.0,1.6,34.7,1009.0,4,84.73,96.92402528977871,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Amman,Jordan,31.95,35.9333,9.1,76,50.0,5.9,9.1,1014.0,1,13.875,10.9,ED_VERY_SAFE,2,"stat_wind_kph, ml_isolated_forest",True
Nan,Thailand,18.7833,100.7833,30.2,40,3.6,2.0,30.2,1015.0,4,122.84,88.22876712328767,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuala Lumpur,Malaysia,3.1667,101.7,27.3,84,5.4,0.9,32.2,1011.0,4,100.085,93.24276431331226,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Sofia,Bulgaria,42.6833,23.3167,-2.7,93,3.6,1.4,-2.7,1038.0,4,123.21,59.6904636459431,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bangkok,Thailand,13.75,100.5167,31.3,38,10.1,2.2,31.3,1013.0,4,82.88,90.86554267650158,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Hanoi,Vietnam,21.0333,105.85,25.4,32,5.8,1.2,25.4,1020.0,4,140.045,58.17265542676501,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Vienna,Austria,48.2,16.3667,2.1,87,14.4,1.0,2.1,1040.0,3,57.535,37.581523498665376,ED_CAUTION,2,"stat_pressure_mb, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,30.6,35,24.1,0.8,30.6,1013.0,4,108.965,88.99014752370917,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Belgrade,Serbia,44.804,20.4651,-0.9,80,4.0,1.3,-0.9,1038.0,4,117.845,56.82086406743941,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
New Delhi,India,28.6,77.2,31.2,24,17.3,2.8,31.2,1014.0,4,105.45,95.07903055848261,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Nan,Thailand,18.7833,100.7833,31.1,41,5.0,1.9,31.1,1014.0,4,117.66,90.7650158061117,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuala Lumpur,Malaysia,3.1667,101.7,32.4,56,6.1,0.5,40.7,1010.0,4,111.185,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Riyadh,Saudi Arabia,24.6408,46.7728,23.3,17,9.4,5.5,23.3,1022.0,4,143.005,63.76622760800843,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,33.1,30,3.6,6.0,33.1,1013.0,4,102.86,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuwait City,Kuwait,29.3667,47.96,22.2,27,6.8,3.9,24.0,1020.0,4,130.055,59.75684931506849,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bangkok,Thailand,13.75,100.5167,31.1,41,13.7,1.9,31.1,1013.0,4,99.345,90.18603793466808,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Sofia,Bulgaria,42.6833,23.3167,-0.9,86,4.0,1.5,-0.9,1033.0,4,104.34,56.393940990516334,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Porto-Novo,Benin,6.4833,2.6167,30.2,79,3.6,2.8,33.9,1011.0,4,78.625,97.79769933263084,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Belgrade,Serbia,44.804,20.4651,-2.8,93,4.7,0.8,-2.8,1028.0,4,111.37,59.466174920969436,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,31.2,29,10.1,9.1,34.6,1011.0,4,122.285,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Beijing,China,39.9289,116.3883,19.0,19,19.1,0.5,19.0,1013.0,4,116.735,55.435774499473126,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,22.3,17,22.7,5.5,22.3,1016.0,4,96.015,62.28076923076923,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Niamey,Niger,13.5167,2.1167,33.3,49,19.8,2.1,34.5,1011.0,4,81.4,98.78542325254654,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Jakarta,Indonesia,-6.2146,106.8451,30.0,75,11.9,1.2,34.8,1006.0,4,142.08,98.90365296803652,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuwait City,Kuwait,29.3667,47.96,26.3,19,15.1,9.1,26.3,1017.0,4,138.195,68.21417281348788,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Doha,Qatar,25.2867,51.5333,31.2,22,40.7,10.4,31.2,1012.0,4,67.34,100.0,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,18.4,37,5.0,3.2,18.4,1029.0,4,139.49,61.35511064278188,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Zagreb,Croatia,45.8,16.0,2.4,87,3.6,0.9,2.4,1031.0,4,128.575,55.810063224446786,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Ban Lom,Vietnam,21.1333,104.7,32.5,49,5.8,1.5,35.7,1004.0,4,87.69,98.6842641376888,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,29.1,14,19.1,5.3,29.1,1016.0,4,103.97,91.63224446786091,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Porto-Novo,Benin,6.4833,2.6167,34.4,38,3.6,7.4,36.3,1011.0,4,78.625,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Juba,Sudan,12.15,24.45,23.1,10,28.8,7.2,23.1,1017.0,4,101.01,64.73867228661749,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bratislava,Slovakia,48.15,17.1167,4.2,70,3.6,0.5,4.2,1029.0,4,96.755,54.804162276080085,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Tokyo,Japan,35.6895,139.6917,24.0,36,31.3,0.4,24.7,1009.0,4,99.345,54.886037934668074,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Doha,Qatar,25.2867,51.5333,30.1,22,34.2,8.9,30.1,1012.0,4,74.925,98.31406743940991,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,37.0,8,22.7,7.7,37.0,1010.0,3,55.13,87.93292504187605,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Belgrade,Serbia,44.804,20.4651,2.2,75,4.0,1.1,2.2,1031.0,4,145.225,58.33640674394099,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Dakar,Senegal,14.6708,-17.4381,21.3,83,23.8,1.9,21.3,1011.0,4,132.275,57.92702845100105,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Islamabad,Pakistan,33.7,73.1667,18.7,22,7.9,1.0,18.7,1020.0,4,136.53,56.06153846153846,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,28.1,74,19.8,1.8,29.3,1004.0,4,118.955,85.4059536354057,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Manama,Bahrain,26.2361,50.5831,25.3,44,30.6,10.1,26.1,1013.0,4,82.51,67.45384615384616,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,38.3,7,24.1,8.0,38.3,1010.0,3,43.475,87.96894629396985,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Pyongyang,North Korea,39.0194,125.7547,0.1,63,9.7,0.0,0.1,1023.0,4,83.62,59.06228795823858,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,27.2,24,17.3,9.8,27.2,1012.0,4,115.44,68.79483667017914,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuala Lumpur,Malaysia,3.1667,101.7,32.4,71,6.5,2.5,44.6,1006.0,4,85.47,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Bamako,Mali,12.65,-8.0,32.2,56,11.2,2.9,32.2,1013.0,4,101.01,97.97200561995083,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuwait City,Kuwait,29.3667,47.96,19.2,32,13.3,3.3,19.2,1019.0,4,140.785,61.49604847207586,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Budapest,Hungary,47.5,19.0833,4.7,55,4.7,0.8,4.7,1031.0,4,86.95,54.494204425711274,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,27.3,37,40.3,10.4,28.7,1015.0,3,62.9,70.40625,ED_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Budapest,Hungary,47.5,19.0833,4.8,46,4.0,0.8,4.8,1030.0,4,105.45,55.079030558482614,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,33.1,49,11.2,4.1,33.4,1012.0,4,90.095,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Nouakchott,Mauritania,18.0864,-15.9753,22.0,28,31.7,2.1,23.1,1017.0,4,145.965,58.65979978925184,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,33.1,16,22.7,8.9,33.1,1007.0,4,72.15,100.0,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,20.5,63,18.0,2.3,20.5,1014.0,4,147.815,59.31828240252898,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Doha,Qatar,25.2867,51.5333,38.4,24,18.0,10.0,41.7,1008.0,4,83.99,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,9.1,53,16.6,3.9,9.1,1024.0,4,84.36,58.31232876712329,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Tokyo,Japan,35.6895,139.6917,11.2,40,44.6,0.0,11.2,1004.0,4,103.23,55.00885142255005,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Budapest,Hungary,47.5,19.0833,3.8,66,3.6,0.8,3.8,1033.0,4,103.97,55.032244467860906,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,29.3,35,6.5,1.9,33.0,1013.0,4,124.505,97.34806814190375,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Baku,Azerbaijan,40.3953,49.8822,11.2,94,47.9,4.8,11.2,1016.0,2,19.24,21.71931330472103,ED_MODERATE_SAFE,2,"stat_wind_kph, ml_isolated_forest",True
Zagreb,Croatia,45.8,16.0,4.8,70,3.6,0.9,4.8,1032.0,4,123.58,55.65216016859853,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,29.1,16,19.1,4.7,29.1,1015.0,4,99.53,90.8918861959958,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
N'djamena,Chad,12.1131,15.0492,38.3,14,27.7,7.4,38.3,1011.0,3,45.695,87.56049780150752,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,20.3,33,11.9,0.3,20.3,1017.0,4,143.375,56.277924130663855,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,7.1,87,3.6,0.0,7.1,1018.0,4,136.9,56.07323498419389,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Vienna,Austria,48.2,16.3667,3.4,67,3.6,0.7,3.4,1031.0,4,104.155,55.03809272918862,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,26.0,23,31.7,7.9,26.0,1017.0,4,95.46,65.61322444678609,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,27.1,89,11.2,1.7,29.0,1007.0,4,104.895,84.06148577449947,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Tokyo,Japan,35.6895,139.6917,18.4,26,36.7,0.0,18.4,988.0,2,24.79,17.63390557939914,ED_MODERATE_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,26.6,26,15.5,9.4,26.6,1014.0,4,123.58,68.05216016859853,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Nan,Thailand,18.7833,100.7833,34.3,47,5.0,1.2,40.3,1008.0,4,95.83,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Niamey,Niger,13.5167,2.1167,36.1,10,24.1,4.5,36.1,1011.0,3,51.43,78.62617252931324,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,24.6,12,38.2,8.3,24.6,1018.0,4,83.62,65.68893572181244,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Belgrade,Serbia,44.804,20.4651,3.2,75,3.6,1.0,3.2,1031.0,4,127.28,55.76912539515279,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,30.5,9,25.6,12.0,30.5,1014.0,4,73.26,100.0,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Tokyo,Japan,35.6895,139.6917,9.1,43,21.6,0.0,9.1,1018.0,4,81.77,54.3304531085353,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Zagreb,Croatia,45.8,16.0,3.2,81,3.6,0.6,3.2,1030.0,4,148.925,58.453371970495255,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,25.4,12,33.1,9.0,25.4,1015.0,4,94.35,66.72813487881982,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Tokyo,Japan,35.6895,139.6917,7.2,42,22.0,0.0,7.2,1011.0,4,77.885,54.20763962065332,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,1.3,93,6.8,0.1,1.3,1028.0,4,88.245,55.769298797543456,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Warsaw,Poland,52.25,21.0,1.0,100,4.7,0.5,1.0,1035.0,4,86.765,54.48835616438356,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,31.4,71,10.8,1.4,34.2,1008.0,4,140.045,97.83932209343169,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Abuja,Nigeria,9.1758,7.1808,32.1,28,3.6,7.0,32.1,1015.0,4,94.72,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Riyadh,Saudi Arabia,24.6408,46.7728,37.4,10,31.3,9.8,37.4,1012.0,4,117.66,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,35.8,5,27.4,10.8,35.8,1009.0,4,85.84,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,38.7,22,27.0,12.1,38.7,1007.0,4,91.39,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,31.0,75,22.0,1.1,33.5,1005.0,4,86.95,94.99420442571127,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Manama,Bahrain,26.2361,50.5831,31.2,43,22.7,10.1,37.6,1011.0,4,104.895,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,40.5,24,19.8,4.3,42.1,1001.0,3,55.315,88.72228510340162,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,38.4,8,23.8,8.5,38.4,1008.0,3,40.7,88.0211735762144,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Baghdad,Iraq,33.3386,44.3939,20.1,46,50.4,1.6,20.1,1012.0,3,59.755,37.0,ED_CAUTION,2,"stat_wind_kph, ml_isolated_forest",True
Colombo,Sri Lanka,6.9319,79.8478,30.3,66,13.0,0.9,36.2,1011.0,4,82.88,99.36554267650159,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Jakarta,Indonesia,-6.2146,106.8451,29.3,79,15.5,0.6,31.2,1008.0,4,128.39,91.40421496311907,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Jerusalem,Israel,31.78,35.23,39.0,9,38.2,5.8,39.0,1006.0,3,47.36,86.79582809882749,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,31.2,35,5.0,8.4,31.2,1012.0,4,105.265,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Muscat,Oman,23.6133,58.5933,34.1,50,23.4,10.2,34.1,1011.0,4,73.63,100.0,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,36.1,5,20.2,11.3,36.1,1018.0,4,148.555,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,39.2,14,24.1,12.1,39.2,1006.0,4,85.1,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
